GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median gross rent as a percentage of household income,Margin of Error; Median gross rent as a percentage of household income
8600000US14454,14454,ZCTA5 14454,46.2,12.4
8600000US14456,14456,ZCTA5 14456,30.9,3.5
8600000US14462,14462,ZCTA5 14462,27.5,26.0
8600000US14464,14464,ZCTA5 14464,31.6,15.8
8600000US14466,14466,ZCTA5 14466,27.6,12.0
8600000US14467,14467,ZCTA5 14467,31.4,4.5
8600000US14468,14468,ZCTA5 14468,27.3,3.8
8600000US14469,14469,ZCTA5 14469,26.8,12.7
8600000US14470,14470,ZCTA5 14470,27.3,3.3
8600000US14471,14471,ZCTA5 14471,,
8600000US14472,14472,ZCTA5 14472,30.0,4.6
8600000US14475,14475,ZCTA5 14475,,
8600000US14476,14476,ZCTA5 14476,46.3,36.3
8600000US14477,14477,ZCTA5 14477,,
8600000US14478,14478,ZCTA5 14478,27.9,3.7
8600000US14479,14479,ZCTA5 14479,,
8600000US14480,14480,ZCTA5 14480,42.9,11.6
8600000US14481,14481,ZCTA5 14481,21.9,9.1
8600000US14482,14482,ZCTA5 14482,28.8,9.0
8600000US14485,14485,ZCTA5 14485,28.5,5.2
8600000US14486,14486,ZCTA5 14486,,
8600000US14487,14487,ZCTA5 14487,27.1,12.7
8600000US14489,14489,ZCTA5 14489,31.7,10.2
8600000US14502,14502,ZCTA5 14502,30.4,7.1
8600000US14504,14504,ZCTA5 14504,31.3,29.0
8600000US14505,14505,ZCTA5 14505,40.6,17.8
8600000US14506,14506,ZCTA5 14506,,
8600000US14507,14507,ZCTA5 14507,,
8600000US14510,14510,ZCTA5 14510,33.9,3.9
8600000US14511,14511,ZCTA5 14511,,
8600000US14512,14512,ZCTA5 14512,26.9,4.8
8600000US14513,14513,ZCTA5 14513,28.4,1.9
8600000US14514,14514,ZCTA5 14514,36.3,7.1
8600000US14516,14516,ZCTA5 14516,28.5,8.5
8600000US14517,14517,ZCTA5 14517,24.7,5.7
8600000US14519,14519,ZCTA5 14519,30.3,8.1
8600000US14521,14521,ZCTA5 14521,28.1,5.6
8600000US14522,14522,ZCTA5 14522,24.3,7.0
8600000US14525,14525,ZCTA5 14525,28.3,9.5
8600000US14526,14526,ZCTA5 14526,28.6,4.0
8600000US14527,14527,ZCTA5 14527,31.3,5.4
8600000US14529,14529,ZCTA5 14529,,
8600000US14530,14530,ZCTA5 14530,30.7,3.5
8600000US14532,14532,ZCTA5 14532,28.2,14.0
8600000US14533,14533,ZCTA5 14533,19.6,3.4
8600000US14534,14534,ZCTA5 14534,28.8,5.5
8600000US14536,14536,ZCTA5 14536,18.6,15.2
8600000US14537,14537,ZCTA5 14537,,
8600000US14539,14539,ZCTA5 14539,,
8600000US14541,14541,ZCTA5 14541,37.8,14.1
8600000US14542,14542,ZCTA5 14542,,
8600000US14543,14543,ZCTA5 14543,35.3,26.1
8600000US14544,14544,ZCTA5 14544,26.8,15.6
8600000US14545,14545,ZCTA5 14545,,
8600000US14546,14546,ZCTA5 14546,24.2,7.3
8600000US14548,14548,ZCTA5 14548,20.3,6.2
8600000US14549,14549,ZCTA5 14549,,
8600000US14550,14550,ZCTA5 14550,28.1,6.8
8600000US14551,14551,ZCTA5 14551,34.0,5.9
8600000US14555,14555,ZCTA5 14555,23.1,43.0
8600000US14559,14559,ZCTA5 14559,32.3,10.0
8600000US14560,14560,ZCTA5 14560,45.0,40.8
8600000US14561,14561,ZCTA5 14561,43.0,15.8
8600000US14564,14564,ZCTA5 14564,30.5,2.7
8600000US14568,14568,ZCTA5 14568,22.6,3.9
8600000US14569,14569,ZCTA5 14569,36.5,5.2
8600000US14571,14571,ZCTA5 14571,27.1,6.7
8600000US14572,14572,ZCTA5 14572,28.5,4.8
8600000US14580,14580,ZCTA5 14580,27.5,1.9
8600000US14585,14585,ZCTA5 14585,,
8600000US14586,14586,ZCTA5 14586,24.7,3.5
8600000US14588,14588,ZCTA5 14588,,
8600000US14589,14589,ZCTA5 14589,29.4,10.4
8600000US14590,14590,ZCTA5 14590,30.2,4.8
8600000US14591,14591,ZCTA5 14591,26.5,12.0
8600000US14592,14592,ZCTA5 14592,,
8600000US14604,14604,ZCTA5 14604,29.8,4.7
8600000US14605,14605,ZCTA5 14605,41.1,5.8
8600000US14606,14606,ZCTA5 14606,38.3,4.5
8600000US14607,14607,ZCTA5 14607,26.8,2.8
8600000US14608,14608,ZCTA5 14608,41.7,5.4
8600000US14609,14609,ZCTA5 14609,37.6,4.2
8600000US14610,14610,ZCTA5 14610,26.7,3.1
8600000US14611,14611,ZCTA5 14611,,
8600000US14612,14612,ZCTA5 14612,32.0,2.3
8600000US14613,14613,ZCTA5 14613,47.4,7.1
8600000US14614,14614,ZCTA5 14614,,
8600000US14615,14615,ZCTA5 14615,32.7,2.7
8600000US14616,14616,ZCTA5 14616,39.3,6.4
8600000US14617,14617,ZCTA5 14617,32.0,4.8
8600000US14618,14618,ZCTA5 14618,29.4,7.0
8600000US14619,14619,ZCTA5 14619,46.8,7.9
8600000US14620,14620,ZCTA5 14620,35.2,3.3
8600000US14621,14621,ZCTA5 14621,45.2,2.5
8600000US14622,14622,ZCTA5 14622,29.6,6.3
8600000US14623,14623,ZCTA5 14623,30.6,5.8
8600000US14624,14624,ZCTA5 14624,28.9,3.1
8600000US14625,14625,ZCTA5 14625,22.1,5.3
8600000US14626,14626,ZCTA5 14626,30.9,2.2
8600000US14627,14627,ZCTA5 14627,,
8600000US14701,14701,ZCTA5 14701,31.7,2.9
8600000US14706,14706,ZCTA5 14706,27.5,4.4
8600000US14707,14707,ZCTA5 14707,,
8600000US14708,14708,ZCTA5 14708,,
8600000US14709,14709,ZCTA5 14709,24.4,14.3
8600000US14710,14710,ZCTA5 14710,20.2,6.0
8600000US14711,14711,ZCTA5 14711,23.2,3.4
8600000US14712,14712,ZCTA5 14712,19.9,10.7
8600000US14714,14714,ZCTA5 14714,44.8,1.2
8600000US14715,14715,ZCTA5 14715,26.0,8.6
8600000US14716,14716,ZCTA5 14716,31.9,10.7
8600000US14717,14717,ZCTA5 14717,21.3,13.8
8600000US14718,14718,ZCTA5 14718,21.4,7.7
8600000US14719,14719,ZCTA5 14719,26.0,6.4
8600000US14720,14720,ZCTA5 14720,21.8,6.5
8600000US14721,14721,ZCTA5 14721,17.8,1.5
8600000US14722,14722,ZCTA5 14722,,
8600000US14723,14723,ZCTA5 14723,35.8,28.8
8600000US14724,14724,ZCTA5 14724,23.1,4.0
8600000US14726,14726,ZCTA5 14726,33.8,17.0
8600000US14727,14727,ZCTA5 14727,27.1,4.6
8600000US14728,14728,ZCTA5 14728,,
8600000US14729,14729,ZCTA5 14729,18.6,6.5
8600000US14731,14731,ZCTA5 14731,26.1,10.5
8600000US14732,14732,ZCTA5 14732,,
8600000US14733,14733,ZCTA5 14733,34.7,8.0
8600000US14735,14735,ZCTA5 14735,33.9,10.9
8600000US14736,14736,ZCTA5 14736,,
8600000US14737,14737,ZCTA5 14737,42.0,9.8
8600000US14738,14738,ZCTA5 14738,28.6,15.5
8600000US14739,14739,ZCTA5 14739,25.6,5.4
8600000US14740,14740,ZCTA5 14740,47.9,21.7
8600000US14741,14741,ZCTA5 14741,27.5,3.2
8600000US14742,14742,ZCTA5 14742,,
8600000US14743,14743,ZCTA5 14743,,
8600000US14744,14744,ZCTA5 14744,31.5,14.5
8600000US14747,14747,ZCTA5 14747,37.1,17.5
8600000US14748,14748,ZCTA5 14748,35.6,33.9
8600000US14750,14750,ZCTA5 14750,25.9,3.9
8600000US14752,14752,ZCTA5 14752,,
8600000US14753,14753,ZCTA5 14753,36.1,8.4
8600000US14754,14754,ZCTA5 14754,,
8600000US14755,14755,ZCTA5 14755,23.8,2.3
8600000US14756,14756,ZCTA5 14756,,
8600000US14757,14757,ZCTA5 14757,22.7,3.7
8600000US14760,14760,ZCTA5 14760,33.7,4.1
8600000US14767,14767,ZCTA5 14767,25.0,5.6
8600000US14769,14769,ZCTA5 14769,28.0,4.7
8600000US14770,14770,ZCTA5 14770,24.3,24.8
8600000US14772,14772,ZCTA5 14772,23.2,3.4
8600000US14774,14774,ZCTA5 14774,29.3,48.5
8600000US14775,14775,ZCTA5 14775,27.0,5.6
8600000US14777,14777,ZCTA5 14777,41.7,15.4
8600000US14778,14778,ZCTA5 14778,,
8600000US14779,14779,ZCTA5 14779,27.7,1.6
8600000US14781,14781,ZCTA5 14781,20.3,3.0
8600000US14782,14782,ZCTA5 14782,31.8,7.3
8600000US14783,14783,ZCTA5 14783,41.3,6.5
8600000US14784,14784,ZCTA5 14784,,
8600000US14787,14787,ZCTA5 14787,24.9,7.9
8600000US14788,14788,ZCTA5 14788,,
8600000US14801,14801,ZCTA5 14801,34.2,11.8
8600000US14802,14802,ZCTA5 14802,49.2,20.8
8600000US14803,14803,ZCTA5 14803,48.6,21.0
8600000US14804,14804,ZCTA5 14804,24.0,11.5
8600000US14805,14805,ZCTA5 14805,15.8,5.3
8600000US14806,14806,ZCTA5 14806,22.2,6.5
8600000US14807,14807,ZCTA5 14807,25.3,3.7
8600000US14808,14808,ZCTA5 14808,21.1,11.9
8600000US14809,14809,ZCTA5 14809,18.8,8.4
8600000US14810,14810,ZCTA5 14810,27.9,2.5
8600000US14812,14812,ZCTA5 14812,23.6,2.9
8600000US14813,14813,ZCTA5 14813,34.0,19.3
8600000US14814,14814,ZCTA5 14814,29.2,14.2
8600000US14815,14815,ZCTA5 14815,29.4,21.8
8600000US14816,14816,ZCTA5 14816,13.3,9.3
8600000US14817,14817,ZCTA5 14817,28.5,10.6
8600000US14818,14818,ZCTA5 14818,,
8600000US14819,14819,ZCTA5 14819,48.5,19.7
8600000US14820,14820,ZCTA5 14820,17.3,9.3
8600000US14821,14821,ZCTA5 14821,45.2,22.0
8600000US14822,14822,ZCTA5 14822,31.4,19.2
8600000US14823,14823,ZCTA5 14823,30.5,6.9
8600000US14824,14824,ZCTA5 14824,35.8,8.2
8600000US14825,14825,ZCTA5 14825,,
8600000US14826,14826,ZCTA5 14826,19.2,9.1
8600000US14827,14827,ZCTA5 14827,,
8600000US14830,14830,ZCTA5 14830,31.6,2.4
8600000US14836,14836,ZCTA5 14836,17.7,0.7
8600000US14837,14837,ZCTA5 14837,26.6,2.6
8600000US14838,14838,ZCTA5 14838,45.5,9.2
8600000US14839,14839,ZCTA5 14839,23.7,7.4
8600000US14840,14840,ZCTA5 14840,29.9,8.2
8600000US14841,14841,ZCTA5 14841,,
8600000US14842,14842,ZCTA5 14842,,
8600000US14843,14843,ZCTA5 14843,37.3,7.4
8600000US14845,14845,ZCTA5 14845,25.7,3.0
8600000US14846,14846,ZCTA5 14846,30.6,24.2
8600000US14847,14847,ZCTA5 14847,36.8,13.4
8600000US14850,14850,ZCTA5 14850,36.5,2.1
8600000US14853,14853,ZCTA5 14853,,
8600000US14854,14854,ZCTA5 14854,,
8600000US14855,14855,ZCTA5 14855,21.6,30.2
8600000US14856,14856,ZCTA5 14856,,
8600000US14858,14858,ZCTA5 14858,26.5,8.5
8600000US14859,14859,ZCTA5 14859,37.8,3.3
8600000US14860,14860,ZCTA5 14860,36.3,14.2
8600000US14861,14861,ZCTA5 14861,24.5,10.8
8600000US14864,14864,ZCTA5 14864,22.1,11.3
8600000US14865,14865,ZCTA5 14865,22.9,4.6
8600000US14867,14867,ZCTA5 14867,25.7,4.5
8600000US14869,14869,ZCTA5 14869,30.5,3.4
8600000US14870,14870,ZCTA5 14870,25.8,3.8
8600000US14871,14871,ZCTA5 14871,21.9,29.8
8600000US14872,14872,ZCTA5 14872,46.5,27.0
8600000US14873,14873,ZCTA5 14873,21.6,11.8
8600000US14874,14874,ZCTA5 14874,,
8600000US14877,14877,ZCTA5 14877,,
8600000US14878,14878,ZCTA5 14878,24.1,4.7
8600000US14879,14879,ZCTA5 14879,37.4,5.9
8600000US14880,14880,ZCTA5 14880,26.0,11.4
8600000US14881,14881,ZCTA5 14881,43.7,15.3
8600000US14882,14882,ZCTA5 14882,19.3,6.0
8600000US14883,14883,ZCTA5 14883,28.3,3.3
8600000US14884,14884,ZCTA5 14884,30.6,14.4
8600000US14885,14885,ZCTA5 14885,24.8,15.7
8600000US14886,14886,ZCTA5 14886,38.3,19.2
8600000US14889,14889,ZCTA5 14889,45.6,20.9
8600000US14891,14891,ZCTA5 14891,24.2,1.6
8600000US14892,14892,ZCTA5 14892,28.0,5.6
8600000US14893,14893,ZCTA5 14893,,
8600000US14894,14894,ZCTA5 14894,29.7,16.4
8600000US14895,14895,ZCTA5 14895,40.1,11.4
8600000US14897,14897,ZCTA5 14897,26.7,18.8
8600000US14898,14898,ZCTA5 14898,36.3,26.7
8600000US14901,14901,ZCTA5 14901,31.9,7.9
8600000US14903,14903,ZCTA5 14903,31.9,4.6
8600000US14904,14904,ZCTA5 14904,30.6,5.0
8600000US14905,14905,ZCTA5 14905,36.6,11.1
